received_time, altitude, lat, lon, alt
1689839388481889970, -5.727754592895508, , , 
1689839388659017819, , 460684578, 112272292, 472997
1689839389914715598, -5.764165878295898, , , 
1689839390083600480, , 460684563, 112272298, 472817
1689839391351404812, -5.8215131759643555, , , 
1689839391516918926, , 460684551, 112272304, 472703
1689839392783524209, -5.849356651306152, , , 
1689839392963005330, , 460684557, 112272333, 472384
1689839394224565907, -5.880047798156738, , , 
1689839394381711680, , 460684543, 112272330, 472280
1689839395648194718, -5.940339088439941, , , 
1689839395818546355, , 460684535, 112272328, 472209
1689839397085983605, -5.97824239730835, , , 
1689839397255810800, , 460684528, 112272324, 472181
1689839398517175911, -6.029246807098389, , , 
1689839398698534243, , 460684550, 112272350, 471908
1689839399947549992, -6.0632758140563965, , , 
1689839400114406719, , 460684545, 112272341, 471972
1689839401378666908, -6.109262943267822, , , 
1689839401557474555, , 460684544, 112272332, 471916
1689839402816177458, -6.172059535980225, , , 
1689839402983156870, , 460684551, 112272335, 471788
1689839404257691289, -6.223524570465088, , , 
1689839404417552832, , 460684552, 112272329, 471759
1689839405694092187, -6.266200065612793, , , 
1689839405860919176, , 460684551, 112272321, 471724
1689839407117612625, -6.300541400909424, , , 
1689839407284578188, , 460684553, 112272316, 471677
1689839408551009725, -6.341821670532227, , , 
1689839408724679070, , 460684558, 112272314, 471569
1689839409985369785, -6.37491512298584, , , 
1689839410155120087, , 460684573, 112272316, 471507
1689839411417997185, -6.421961307525635, , , 
1689839411584904431, , 460684586, 112272321, 471436
1689839412840070001, -6.4740142822265625, , , 
1689839413010483089, , 460684597, 112272324, 471372
1689839414284954406, -6.529886722564697, , , 
1689839414446684019, , 460684607, 112272330, 471314
1689839415710536390, -6.568118095397949, , , 
1689839415890873260, , 460684621, 112272343, 471245
1689839417149109545, -6.589537620544434, , , 
1689839417316188090, , 460684632, 112272352, 471127
1689839418583251535, -6.62444543838501, , , 
1689839418744601586, , 460684639, 112272362, 470984
1689839420008733720, -6.667149066925049, , , 
1689839420185850834, , 460684646, 112272368, 470858
1689839421446382328, -6.718924522399902, , , 
1689839421615443265, , 460684689, 112272364, 470272
1689839422882986891, -6.797779083251953, , , 
1689839423049311334, , 460684722, 112272376, 469984
1689839424310561119, -6.826560974121094, , , 
1689839424492725905, , 460684746, 112272379, 469991
1689839425748534304, -6.830093860626221, , , 
1689839425916577195, , 460684751, 112272378, 470004
1689839427180114376, -6.862307548522949, , , 
1689839427344576976, , 460684753, 112272372, 470096
1689839428609628112, -6.853402137756348, , , 
1689839428790394437, , 460684747, 112272369, 469994
1689839430045315748, -6.84900426864624, , , 
1689839430217204024, , 460684749, 112272367, 470014
1689839431491401490, -6.8555779457092285, , , 
1689839431660385987, , 460684752, 112272357, 470119
1689839432921797879, -6.863351821899414, , , 
1689839433082270371, , 460684756, 112272358, 470044
1689839434349095909, -6.8879570960998535, , , 
1689839434528690994, , 460684750, 112272356, 470020
1689839435776860035, -6.882746696472168, , , 
1689839435945636427, , 460684742, 112272358, 469892
1689839437214488586, -6.885706424713135, , , 
1689839437385988890, , 460684733, 112272359, 469726
1689839438635061649, -6.906988620758057, , , 
1689839438816891101, , 460684728, 112272374, 469484
1689839440074019310, -6.932383060455322, , , 
1689839440251469574, , 460684722, 112272367, 469424
1689839441512429523, -6.982858657836914, , , 
1689839441680770818, , 460684712, 112272356, 469316
1689839442947503693, -7.035162925720215, , , 
1689839443113555261, , 460684706, 112272353, 469192
1689839444370467892, -7.077922344207764, , , 
1689839444541118199, , 460684692, 112272342, 468952
1689839445810378317, -7.147158622741699, , , 
1689839445987678853, , 460684687, 112272343, 468802
1689839447251614042, -7.19924783706665, , , 
1689839447408003915, , 460684681, 112272345, 468668
1689839448679929245, -7.254880428314209, , , 
1689839448848088662, , 460684677, 112272340, 468544
1689839450111255153, -7.318958282470703, , , 
1689839450279453096, , 460684674, 112272338, 468442
1689839451544361927, -7.354314804077148, , , 
1689839451710744259, , 460684677, 112272348, 468322
1689839452968078047, -7.3993048667907715, , , 
1689839453147301829, , 460684677, 112272353, 468232
1689839454409516354, -7.474001884460449, , , 
1689839454576470687, , 460684677, 112272353, 468153
1689839455838607844, -7.551535129547119, , , 
1689839456013251140, , 460684675, 112272350, 468076
1689839457274935036, -7.612831115722656, , , 
1689839457440782119, , 460684675, 112272348, 468015
1689839458705972094, -7.639451026916504, , , 
1689839458874857883, , 460684673, 112272341, 468013
1689839460138533053, -7.682879447937012, , , 
1689839460315068995, , 460684672, 112272334, 467993
1689839461567026880, -7.784035682678223, , , 
1689839461746893608, , 460684680, 112272339, 467892
1689839463004465724, -7.866170406341553, , , 
1689839463180748312, , 460684686, 112272331, 467872
1689839464431197408, -7.938690662384033, , , 
1689839464610725417, , 460684692, 112272324, 467873
1689839466174490007, -8.008997917175293, , , 
1689839466276852702, , 460684698, 112272324, 467842
1689839467304271473, -8.064377784729004, , , 
1689839467477537973, , 460684714, 112272351, 467832
1689839468740725687, -8.119270324707031, , , 
1689839468906639928, , 460684714, 112272350, 467874
1689839470170260889, -8.196839332580566, , , 
1689839470338332120, , 460684717, 112272349, 468046
1689839471602239614, -8.264446258544922, , , 
1689839471779950143, , 460684723, 112272355, 468116
1689839473034990643, -8.313430786132812, , , 
1689839473213365628, , 460684722, 112272360, 468338
1689839474478159359, -8.371759414672852, , , 
1689839474645219063, , 460684719, 112272364, 468519
1689839475906886773, -8.46934986114502, , , 
1689839476075896129, , 460684713, 112272374, 468672
1689839477339322327, -8.542853355407715, , , 
1689839477507821679, , 460684708, 112272380, 468842
1689839478769957405, -8.602457046508789, , , 
1689839478949475045, , 460684699, 112272386, 469087
1689839480203733918, -8.685044288635254, , , 
1689839480380469653, , 460684684, 112272384, 469403
1689839481642353510, -8.734002113342285, , , 
1689839481813399728, , 460684669, 112272383, 469702
1689839483077404109, -8.807964324951172, , , 
1689839483243180642, , 460684657, 112272381, 470027
1689839484507466921, -8.853989601135254, , , 
1689839484676100649, , 460684646, 112272376, 470388
1689839485930502458, -8.893596649169922, , , 
1689839486107907622, , 460684639, 112272372, 470724
1689839487372059482, -8.92756175994873, , , 
1689839487540717617, , 460684651, 112272406, 471107
1689839488811564372, -8.977726936340332, , , 
1689839488967437200, , 460684648, 112272411, 471349
1689839490231592508, -9.039607048034668, , , 
1689839490400141196, , 460684645, 112272417, 471551
1689839491663048014, -9.08742618560791, , , 
1689839491831243159, , 460684653, 112272451, 471607
1689839493098655730, -9.12215805053711, , , 
1689839493279018718, , 460684661, 112272472, 471705
1689839494538850067, -9.145569801330566, , , 
1689839494705571566, , 460684660, 112272476, 471937
1689839495968142290, -9.174898147583008, , , 
1689839496136669742, , 460684657, 112272481, 472045
1689839497405451607, -9.218005180358887, , , 
1689839497570824042, , 460684672, 112272504, 472148
1689839498833239782, -9.250154495239258, , , 
1689839499013954292, , 460684675, 112272514, 472178
1689839500272504435, -9.2754545211792, , , 
1689839500438557310, , 460684675, 112272513, 472199
1689839501707734691, -9.277326583862305, , , 
1689839501877285168, , 460684673, 112272516, 472164
1689839503132741470, -9.294666290283203, , , 
1689839503309379596, , 460684684, 112272536, 472076
1689839504574408925, -9.314079284667969, , , 
1689839504735369814, , 460684681, 112272536, 472054
1689839506009429057, -9.333732604980469, , , 
1689839506165113081, , 460684696, 112272563, 471955
1689839507440090153, -9.350793838500977, , , 
1689839507608929351, , 460684698, 112272567, 471857
1689839508873784314, -9.37721061706543, , , 
1689839509039480841, , 460684686, 112272561, 471634
1689839510293697026, -9.413226127624512, , , 
1689839510472117632, , 460684674, 112272550, 471446
1689839511737656564, -9.44830322265625, , , 
1689839511905431533, , 460684666, 112272541, 471329
1689839513163619719, -9.488302230834961, , , 
1689839513332166905, , 460684664, 112272550, 471073
1689839514595860937, -9.521843910217285, , , 
1689839514773780274, , 460684657, 112272558, 470856
1689839516029151914, -9.559967994689941, , , 
1689839516197900797, , 460684654, 112272560, 470752
1689839517461317981, -9.592449188232422, , , 
1689839517630013941, , 460684671, 112272579, 470615
1689839518902048388, -9.619417190551758, , , 
1689839519071223448, , 460684677, 112272591, 470457
1689839520339212518, -9.68392276763916, , , 
1689839520505186937, , 460684678, 112272594, 470354
1689839521778576441, -9.704312324523926, , , 
1689839521928557076, , 460684685, 112272603, 470257
1689839523197655429, -9.708999633789062, , , 
1689839523374130824, , 460684689, 112272606, 470196
1689839524636790718, -9.736394882202148, , , 
1689839524806356937, , 460684698, 112272615, 470078
1689839526059792478, -9.751100540161133, , , 
1689839526235814111, , 460684732, 112272653, 469711
1689839527501830078, -9.79715347290039, , , 
1689839527673906034, , 460684735, 112272652, 469568
1689839528933190479, -9.858070373535156, , , 
1689839529099548958, , 460684737, 112272653, 469372
1689839530364109195, -9.906285285949707, , , 
1689839530533225073, , 460684738, 112272653, 469118
1689839531796631206, -9.954939842224121, , , 
1689839531975468496, , 460684755, 112272669, 468819
1689839533226763911, -10.013450622558594, , , 
1689839533395710451, , 460684757, 112272664, 468629
1689839534659893845, -10.05997085571289, , , 
1689839534827298944, , 460684760, 112272660, 468487
1689839536089654076, -10.079360008239746, , , 
1689839536269669391, , 460684775, 112272651, 468412
1689839537529164503, -10.100639343261719, , , 
1689839537707011407, , 460684790, 112272640, 468564
1689839538968494297, -10.129005432128906, , , 
1689839539137682519, , 460684795, 112272633, 468552
1689839540394644527, -10.184675216674805, , , 
1689839540560563678, , 460684796, 112272619, 468742
1689839541835645772, -10.212137222290039, , , 
1689839542003625511, , 460684799, 112272602, 469226
1689839543260488391, -10.268950462341309, , , 
1689839543436923823, , 460684800, 112272596, 469904
1689839544699898273, -10.299725532531738, , , 
1689839544869020374, , 460684802, 112272584, 470444
1689839546132023150, -10.302167892456055, , , 
1689839546297966538, , 460684800, 112272573, 470931
1689839547560257079, -10.312641143798828, , , 
1689839547730545812, , 460684798, 112272562, 471466
1689839548999877804, -10.323991775512695, , , 
1689839549157343600, , 460684794, 112272553, 471814
1689839550434344473, -10.350439071655273, , , 
1689839550603183316, , 460684790, 112272547, 472147
1689839551861156670, -10.3350191116333, , , 
1689839552039855198, , 460684789, 112272541, 472619
1689839553293172521, -10.319398880004883, , , 
1689839553461401878, , 460684787, 112272535, 472998
1689839554718000191, -10.325040817260742, , , 
1689839554907028490, , 460684784, 112272534, 473288
1689839556158153081, -10.331974983215332, , , 
1689839556337682610, , 460684778, 112272536, 473586
1689839557590925289, -10.34049129486084, , , 
1689839557758398596, , 460684782, 112272553, 473791
1689839559031205239, -10.358227729797363, , , 
1689839559194327250, , 460684780, 112272556, 473935
1689839560458316471, -10.366453170776367, , , 
1689839560624383483, , 460684780, 112272560, 474003
1689839561894123343, -10.354174613952637, , , 
1689839562064558872, , 460684782, 112272569, 474044
1689839563317057592, -10.358356475830078, , , 
1689839563494111810, , 460684778, 112272569, 474080
1689839564754873056, -10.37537670135498, , , 
1689839564934756442, , 460684774, 112272570, 474170
1689839566189272055, -10.37701416015625, , , 
1689839566366228862, , 460684772, 112272572, 474235
1689839567633267763, -10.393718719482422, , , 
1689839567792437142, , 460684773, 112272583, 474186
1689839569055120280, -10.381505012512207, , , 
1689839569232239882, , 460684765, 112272586, 474022
1689839570495349727, -10.401864051818848, , , 
1689839570664189457, , 460684762, 112272588, 473913
1689839571930381807, -10.406429290771484, , , 
1689839572088058116, , 460684759, 112272596, 473674
1689839573355937674, -10.411687850952148, , , 
1689839573524636506, , 460684759, 112272608, 473415
1689839574790377142, -10.406281471252441, , , 
1689839574956522469, , 460684755, 112272604, 473268
1689839576219101435, -10.396439552307129, , , 
1689839576387934521, , 460684749, 112272602, 473052
1689839577654010099, -10.405385971069336, , , 
1689839577832041052, , 460684758, 112272611, 472824
1689839579094609709, -10.391691207885742, , , 
1689839579253215864, , 460684761, 112272603, 472746
1689839580518406717, -10.389629364013672, , , 
1689839580706556030, , 460684765, 112272597, 472621
1689839581948574976, -10.392948150634766, , , 
1689839582120257102, , 460684781, 112272618, 472331
1689839583383645747, -10.414556503295898, , , 
1689839583559617328, , 460684778, 112272600, 471919
1689839584818886826, -10.405591011047363, , , 
1689839584987565606, , 460684767, 112272572, 471521
1689839586262440105, -10.406176567077637, , , 
1689839586417598110, , 460684764, 112272558, 471078
1689839587692079599, -10.410431861877441, , , 
1689839587861402937, , 460684763, 112272552, 470605
1689839589123991501, -10.407591819763184, , , 
1689839589301205324, , 460684752, 112272542, 470129
1689839590559286673, -10.41993522644043, , , 
1689839590728652080, , 460684744, 112272540, 469704
1689839591994216279, -10.427656173706055, , , 
1689839592152027756, , 460684738, 112272547, 469251
1689839593418505846, -10.435688018798828, , , 
1689839593587420570, , 460684735, 112272551, 468954
1689839594848203657, -10.457883834838867, , , 
1689839595024911423, , 460684728, 112272558, 468478
1689839596287313597, -10.475301742553711, , , 
1689839596456092164, , 460684722, 112272563, 467893
1689839597718251329, -10.459342956542969, , , 
1689839597895082569, , 460684715, 112272572, 467281
1689839599156531228, -10.457062721252441, , , 
1689839599325689515, , 460684712, 112272579, 466638
1689839600585778255, -10.447269439697266, , , 
1689839600752836677, , 460684720, 112272587, 465765
1689839602017115770, -10.433818817138672, , , 
1689839602191360103, , 460684726, 112272590, 465255
1689839603450634960, -10.428956985473633, , , 
1689839603617056504, , 460684728, 112272580, 464999
1689839604881874661, -10.425248146057129, , , 
1689839605050491580, , 460684736, 112272573, 464809
1689839606324964521, -10.416500091552734, , , 
1689839606491293502, , 460684747, 112272580, 464583
1689839607755954120, -10.403705596923828, , , 
1689839607923635418, , 460684745, 112272571, 464518
1689839609189503780, -10.355766296386719, , , 
1689839609359330345, , 460684746, 112272552, 464291
1689839610622407564, -10.351515769958496, , , 
1689839610795128502, , 460684744, 112272543, 464143
1689839612052762646, -10.361327171325684, , , 
1689839612222931745, , 460684741, 112272534, 464092
1689839613497762628, -10.364264488220215, , , 
1689839613658748026, , 460684740, 112272545, 464056
1689839614918232570, -10.354626655578613, , , 
1689839615097976545, , 460684738, 112272552, 463978
1689839616351810929, -10.362457275390625, , , 
1689839616522481409, , 460684737, 112272564, 463990
1689839617786259538, -10.355439186096191, , , 
1689839617965687049, , 460684739, 112272578, 464025
1689839619216966026, -10.356620788574219, , , 
1689839619399379518, , 460684742, 112272585, 464058
1689839620657217297, -10.391350746154785, , , 
1689839620814667626, , 460684742, 112272582, 464040
1689839622080788396, -10.410943984985352, , , 
1689839622251756137, , 460684740, 112272574, 464067
1689839623516828963, -10.41135025024414, , , 
1689839623683359695, , 460684746, 112272590, 464177
1689839624949077000, -10.430476188659668, , , 
1689839625118177420, , 460684749, 112272593, 464261
1689839626381183737, -10.462991714477539, , , 
1689839626546694058, , 460684761, 112272626, 464572
1689839627815967152, -10.4851655960083, , , 
1689839627986145928, , 460684764, 112272632, 464852
1689839629249957094, -10.560208320617676, , , 
1689839629427303236, , 460684762, 112272627, 465059
1689839630688955910, -10.603934288024902, , , 
1689839630849230370, , 460684760, 112272621, 465263
1689839632117255859, -10.627752304077148, , , 
1689839632277403699, , 460684758, 112272617, 465400
1689839633552444073, -10.67298412322998, , , 
1689839633732453276, , 460684751, 112272606, 465514
1689839634982224632, -10.732569694519043, , , 
1689839635147864448, , 460684744, 112272602, 465513
1689839636410985782, -10.768905639648438, , , 
1689839636590315610, , 460684740, 112272609, 465518
1689839637851722302, -10.809992790222168, , , 
1689839638018480162, , 460684734, 112272619, 465503
1689839639281433657, -10.864428520202637, , , 
1689839639451608428, , 460684722, 112272621, 465428
1689839640716863094, -10.90347671508789, , , 
1689839640883466154, , 460684710, 112272622, 465329
1689839642143792274, -10.953812599182129, , , 
1689839642317446346, , 460684702, 112272628, 465237
1689839643583950231, -10.999220848083496, , , 
1689839643741309072, , 460684694, 112272616, 465099
1689839645017419413, -11.046019554138184, , , 
1689839645186541889, , 460684693, 112272609, 465085
1689839646439547186, -11.08870792388916, , , 
1689839646617650434, , 460684688, 112272589, 465006
1689839647883707908, -11.131157875061035, , , 
1689839648052020911, , 460684693, 112272576, 464653
1689839649444489701, -11.183354377746582, , , 
1689839649537211669, , 460684699, 112272572, 464626
1689839650747010133, -11.224672317504883, , , 
1689839650915710567, , 460684708, 112272561, 464666
1689839652184047411, -11.237061500549316, , , 
1689839652348330939, , 460684718, 112272548, 464629
1689839653612560580, -11.275396347045898, , , 
1689839653782354369, , 460684732, 112272544, 464558
1689839655050951914, -11.317008972167969, , , 
1689839655206703348, , 460684741, 112272539, 464614
1689839656479116043, -11.376741409301758, , , 
1689839656647797342, , 460684747, 112272532, 464686
1689839657915064575, -11.438127517700195, , , 
1689839658080888421, , 460684754, 112272529, 464756
1689839659342713056, -11.490972518920898, , , 
1689839659512760205, , 460684761, 112272525, 464869
1689839660777428555, -11.549383163452148, , , 
1689839660943383171, , 460684771, 112272525, 465042
1689839662215165154, -11.602420806884766, , , 
1689839662388201664, , 460684780, 112272531, 465259
1689839663646935777, -11.648193359375, , , 
1689839663815204663, , 460684783, 112272535, 465645
1689839665084467401, -11.702746391296387, , , 
1689839665253883967, , 460684778, 112272532, 466038
1689839666508034445, -11.74942398071289, , , 
1689839666674534812, , 460684772, 112272531, 466395
1689839667942464533, -11.782434463500977, , , 
1689839668111575211, , 460684768, 112272536, 466804
1689839669378360851, -11.823256492614746, , , 
1689839669547704176, , 460684756, 112272529, 467254
1689839670812987519, -11.877662658691406, , , 
1689839670981920379, , 460684746, 112272520, 467529
1689839672247851588, -11.926077842712402, , , 
1689839672413374661, , 460684737, 112272526, 467718
1689839673677127700, -11.970992088317871, , , 
1689839673847173967, , 460684731, 112272523, 467882
1689839675108192230, -11.986105918884277, , , 
1689839675294445428, , 460684724, 112272525, 468043
1689839676546091225, -12.037732124328613, , , 
1689839676726873063, , 460684720, 112272529, 468244
1689839677970297106, -12.063880920410156, , , 
1689839678147109585, , 460684714, 112272529, 468370
1689839679406512927, -12.045737266540527, , , 
1689839679576677923, , 460684707, 112272529, 468579
1689839680842278773, -12.076556205749512, , , 
1689839681020189245, , 460684698, 112272523, 468801
1689839682277580889, -12.112266540527344, , , 
1689839682440945377, , 460684691, 112272505, 469048
1689839683716134676, -12.160388946533203, , , 
1689839683882269629, , 460684688, 112272491, 469214
1689839685138073112, -12.182393074035645, , , 
1689839685307529872, , 460684685, 112272482, 469342
1689839686571298015, -12.195405960083008, , , 
1689839686739532295, , 460684678, 112272460, 469524
1689839688010643809, -12.215968132019043, , , 
1689839688179416875, , 460684673, 112272445, 469668
1689839689444396176, -12.234331130981445, , , 
1689839689604065192, , 460684667, 112272432, 469792
1689839690870277408, -12.244139671325684, , , 
1689839691038722505, , 460684665, 112272425, 469852
1689839692311201285, -12.260642051696777, , , 
1689839692473144103, , 460684662, 112272416, 469912
1689839693736282925, -12.279642105102539, , , 
1689839693905947364, , 460684655, 112272399, 469970
1689839695176374192, -12.292220115661621, , , 
1689839695342921809, , 460684653, 112272389, 470026
1689839696604057374, -12.308218955993652, , , 
1689839696784465507, , 460684651, 112272379, 470110
1689839698035400193, -12.316502571105957, , , 
1689839698211494495, , 460684652, 112272374, 470150
1689839699464581034, -12.308682441711426, , , 
1689839699635009972, , 460684661, 112272360, 470284
1689839700910115644, -12.304567337036133, , , 
1689839701069277241, , 460684673, 112272344, 470458
1689839702331763380, -12.299694061279297, , , 
1689839702498930340, , 460684685, 112272335, 470506
1689839703774150529, -12.31218147277832, , , 
1689839703940276620, , 460684698, 112272329, 470368
1689839705203824760, -12.342184066772461, , , 
1689839705372066378, , 460684707, 112272330, 470330
1689839706640387572, -12.35247802734375, , , 
1689839706808405442, , 460684744, 112272338, 469909
1689839708072895378, -12.347185134887695, , , 
1689839708241825620, , 460684766, 112272339, 469980
1689839709506090371, -12.34882640838623, , , 
1689839709671643071, , 460684785, 112272343, 470062
1689839710940854365, -12.350373268127441, , , 
1689839711109830172, , 460684804, 112272363, 469954
1689839712375141924, -12.366570472717285, , , 
1689839712530701058, , 460684814, 112272382, 469706
1689839713806790178, -12.367238998413086, , , 
1689839713975687178, , 460684814, 112272392, 469623
1689839715239119166, -12.377381324768066, , , 
1689839715405138923, , 460684812, 112272403, 469522
1689839716666358634, -12.386285781860352, , , 
1689839716837900834, , 460684805, 112272428, 469294
1689839718103404755, -12.399703979492188, , , 
1689839718269112584, , 460684798, 112272446, 469036
1689839719531639657, -12.39034652709961, , , 
1689839719700914809, , 460684793, 112272460, 468813
1689839720964521312, -12.417369842529297, , , 
1689839721140964029, , 460684787, 112272476, 468598
1689839722396718518, -12.428313255310059, , , 
1689839722567288689, , 460684782, 112272484, 468459
1689839723833321127, -12.441000938415527, , , 
1689839724010158726, , 460684778, 112272489, 468315
1689839725272701461, -12.445465087890625, , , 
1689839725440931044, , 460684775, 112272490, 468196
1689839726702517938, -12.450350761413574, , , 
1689839726869203799, , 460684771, 112272488, 468052
1689839728131993557, -12.471882820129395, , , 
1689839728304001444, , 460684767, 112272486, 467985
1689839729570821094, -12.485856056213379, , , 
1689839729740512773, , 460684763, 112272484, 467914
1689839731003827309, -12.47760009765625, , , 
1689839731164694365, , 460684759, 112272473, 467713
1689839732484821818, -12.499205589294434, , , 
1689839732598327248, , 460684763, 112272469, 467630
1689839733868552372, -12.526333808898926, , , 
1689839734037416817, , 460684764, 112272459, 467582
1689839735295752718, -12.549980163574219, , , 
1689839735472065606, , 460684763, 112272446, 467538
1689839736733083875, -12.576632499694824, , , 
1689839736901713161, , 460684753, 112272420, 467468
1689839738170434584, -12.59040355682373, , , 
1689839738336541519, , 460684744, 112272400, 467456
1689839739598657732, -12.613842010498047, , , 
1689839739767751689, , 460684734, 112272389, 467437
1689839741028930655, -12.666579246520996, , , 
1689839741205509459, , 460684723, 112272379, 467429
1689839742467545202, -12.684490203857422, , , 
1689839742625478799, , 460684714, 112272367, 467418
1689839743898506904, -12.698091506958008, , , 
1689839744075085649, , 460684702, 112272350, 467452
1689839745325642815, -12.711444854736328, , , 
1689839745495147894, , 460684696, 112272341, 467491
1689839746760120010, -12.716536521911621, , , 
1689839746939054952, , 460684692, 112272336, 467503
1689839748192266128, -12.756099700927734, , , 
1689839748372387135, , 460684692, 112272330, 467576
1689839749630397564, -12.779038429260254, , , 
1689839749797304196, , 460684690, 112272329, 467574
1689839751055163718, -12.784506797790527, , , 
1689839751234657958, , 460684689, 112272328, 467549
1689839752500289746, -12.810945510864258, , , 
1689839752666881220, , 460684695, 112272332, 467453
1689839753927875159, -12.8323974609375, , , 
1689839754096649868, , 460684699, 112272334, 467471
1689839755368311743, -12.841790199279785, , , 
1689839755524265453, , 460684702, 112272332, 467616
1689839756792996165, -12.861899375915527, , , 
1689839756965178143, , 460684705, 112272331, 467714
1689839758225503683, -12.880777359008789, , , 
1689839758405155663, , 460684709, 112272332, 467726
1689839759661296939, -12.8931303024292, , , 
1689839759833013347, , 460684715, 112272332, 467684
1689839761101281595, -12.90899658203125, , , 
1689839761274879939, , 460684720, 112272334, 467594
1689839762534888795, -12.915440559387207, , , 
1689839762707632102, , 460684723, 112272339, 467434
1689839763959940933, -12.932921409606934, , , 
1689839764140157679, , 460684722, 112272336, 467346
1689839765395080858, -12.966710090637207, , , 
1689839765566729648, , 460684720, 112272338, 467236
1689839766830752621, -12.992648124694824, , , 
1689839767000025259, , 460684717, 112272340, 467155
1689839768258430454, -13.004135131835938, , , 
1689839768428134225, , 460684714, 112272341, 467158
1689839769714425085, -13.02363109588623, , , 
1689839769859233938, , 460684708, 112272348, 467054
1689839771121054798, -13.058883666992188, , , 
1689839771288836726, , 460684701, 112272361, 466848
1689839772555779229, -13.061807632446289, , , 
1689839772733068097, , 460684695, 112272366, 466641
1689839773996827777, -13.073752403259277, , , 
1689839774166495389, , 460684692, 112272367, 466680
1689839775433572633, -13.090752601623535, , , 
1689839775591144862, , 460684695, 112272364, 466748
1689839776854149770, -13.08961009979248, , , 
1689839777028059009, , 460684697, 112272354, 466847
1689839778290883322, -13.084111213684082, , , 
1689839778456588401, , 460684696, 112272340, 466997
1689839779721931495, -13.115347862243652, , , 
1689839779891530556, , 460684691, 112272327, 467231
1689839781155248711, -13.144237518310547, , , 
1689839781331384301, , 460684686, 112272318, 467505
1689839782582431857, -13.161004066467285, , , 
1689839782762722412, , 460684681, 112272303, 467885
1689839784025617205, -13.153353691101074, , , 
1689839784203012554, , 460684681, 112272298, 468296
1689839785456384965, -13.165261268615723, , , 
1689839785629274987, , 460684682, 112272300, 468647
1689839786894263441, -13.178077697753906, , , 
1689839787063400933, , 460684690, 112272297, 468900
1689839788320888474, -13.170910835266113, , , 
1689839788489129001, , 460684701, 112272297, 469134
1689839789757188284, -13.15611743927002, , , 
1689839789924289353, , 460684715, 112272293, 469357
1689839791186456286, -13.157845497131348, , , 
1689839791365670541, , 460684725, 112272284, 469564
1689839792622475947, -13.176736831665039, , , 
1689839792800375226, , 460684741, 112272305, 469631
1689839794063468867, -13.165462493896484, , , 
1689839794222466602, , 460684760, 112272326, 469687
1689839795491468797, -13.170897483825684, , , 
1689839795659824775, , 460684769, 112272323, 469709
1689839796926416322, -13.185359954833984, , , 
1689839797101408724, , 460684778, 112272328, 469597
1689839798357550357, -13.194857597351074, , , 
1689839798537331980, , 460684774, 112272313, 469525
1689839799793039487, -13.1896390914917, , , 
1689839799963227712, , 460684787, 112272330, 469628
1689839801218093286, -13.165599822998047, , , 
1689839801397391007, , 460684797, 112272350, 469644
1689839802650646177, -13.163237571716309, , , 
1689839802833383669, , 460684807, 112272371, 469513
1689839804087028654, -13.170893669128418, , , 
1689839804266345223, , 460684807, 112272373, 469564
1689839805531828275, -13.175324440002441, , , 
1689839805693385780, , 460684807, 112272374, 469528
1689839806955849240, -13.185853958129883, , , 
1689839807135380069, , 460684806, 112272373, 469517
1689839808392449659, -13.18979549407959, , , 
1689839808563363164, , 460684808, 112272371, 469557
1689839809826749010, -13.209473609924316, , , 
1689839809995114492, , 460684828, 112272396, 469531
1689839811253529012, -13.199042320251465, , , 
1689839811424707505, , 460684833, 112272394, 469557
1689839812690229203, -13.183026313781738, , , 
1689839812858932797, , 460684850, 112272404, 469521
1689839814121252770, -13.176332473754883, , , 
1689839814291818822, , 460684871, 112272432, 469240
1689839815549793186, -13.193087577819824, , , 
1689839815730547983, , 460684879, 112272438, 469185
1689839816985413487, -13.185385704040527, , , 
1689839817153799891, , 460684883, 112272444, 468987
1689839818423826882, -13.212007522583008, , , 
1689839818595273845, , 460684896, 112272472, 468917
1689839819861122570, -13.222092628479004, , , 
1689839820022124905, , 460684897, 112272470, 468685
1689839821283903380, -13.216097831726074, , , 
1689839821463502721, , 460684900, 112272468, 468624
1689839822719855405, -13.209596633911133, , , 
1689839822896619646, , 460684905, 112272468, 468555
1689839824154699462, -13.200323104858398, , , 
1689839824333042416, , 460684911, 112272487, 468478
1689839825586049453, -13.200514793395996, , , 
1689839825757419322, , 460684911, 112272489, 468390
1689839827022357238, -13.196686744689941, , , 
1689839827191201322, , 460684909, 112272507, 468151
1689839828452682935, -13.20704174041748, , , 
1689839828622377938, , 460684907, 112272510, 468044
1689839829887113267, -13.235411643981934, , , 
1689839830056367390, , 460684903, 112272516, 467996
1689839831319612990, -13.255280494689941, , , 
1689839831491617314, , 460684898, 112272523, 467983
1689839832747556121, -13.266639709472656, , , 
1689839832943510828, , 460684888, 112272537, 467935
1689839834183387973, -13.283329963684082, , , 
1689839834353966591, , 460684881, 112272556, 467811
1689839835619142043, -13.313218116760254, , , 
1689839835788627245, , 460684877, 112272563, 467779
1689839837056139765, -13.318062782287598, , , 
1689839837227423624, , 460684868, 112272570, 467771
1689839838476978062, -13.315832138061523, , , 
1689839838652026112, , 460684854, 112272573, 467849
1689839839918299141, -13.302672386169434, , , 
1689839840089947623, , 460684847, 112272571, 467909
1689839841355594812, -13.303938865661621, , , 
1689839841523611389, , 460684843, 112272571, 467986
1689839842777586514, -13.294110298156738, , , 
