received_time, altitude, lat, lon, alt
1689838800433862225, -2.2243380546569824, , , 
1689838800610034944, , 460684193, 112273795, 464547
1689838801858716259, -2.290527820587158, , , 
1689838802048298250, , 460684194, 112273799, 464563
1689838803300165938, -2.3546664714813232, , , 
1689838803479355382, , 460684195, 112273802, 464561
1689838804729241704, -2.427853584289551, , , 
1689838804915926096, , 460684196, 112273806, 464583
1689838806166026395, -2.49949312210083, , , 
1689838806342308760, , 460684197, 112273811, 464555
1689838807600777123, -2.5605783462524414, , , 
1689838807777230787, , 460684200, 112273815, 464542
1689838809025491770, -2.6001510620117188, , , 
1689838809212037638, , 460684204, 112273817, 464520
1689838810470512247, -2.665863513946533, , , 
1689838810636525710, , 460684208, 112273820, 464528
1689838811897593012, -2.7381298542022705, , , 
1689838812084055190, , 460684212, 112273822, 464555
1689838813334076653, -2.796525239944458, , , 
1689838813513195550, , 460684216, 112273826, 464557
1689838814772250053, -2.883416175842285, , , 
1689838814937001277, , 460684207, 112273778, 464917
1689838816205379852, -2.9351298809051514, , , 
1689838816381470893, , 460684197, 112273730, 465290
1689838817627736513, -2.9651758670806885, , , 
1689838817814617231, , 460684188, 112273684, 465654
1689838819071228606, -3.0108907222747803, , , 
1689838819237212922, , 460684179, 112273632, 466078
1689838820496158092, -3.05369234085083, , , 
1689838820683486302, , 460684173, 112273587, 466365
1689838821932091593, -3.060638666152954, , , 
1689838822107923540, , 460684167, 112273550, 466634
1689838823368330109, -3.0821914672851562, , , 
1689838823546725043, , 460684160, 112273511, 466878
1689838824800760396, -3.092425584793091, , , 
1689838824977294512, , 460684153, 112273483, 467083
1689838826232008509, -3.1128334999084473, , , 
1689838826408454611, , 460684150, 112273461, 467258
1689838827666603561, -3.116135597229004, , , 
1689838827843617614, , 460684146, 112273441, 467404
1689838829101028121, -3.1079721450805664, , , 
1689838829278200297, , 460684139, 112273426, 467469
1689838830525810644, -3.106508731842041, , , 
1689838830714119311, , 460684135, 112273424, 467499
1689838831964495623, -3.1146140098571777, , , 
1689838832140172231, , 460684133, 112273440, 467451
1689838833399225555, -3.101901054382324, , , 
1689838833568073653, , 460684128, 112273461, 467208
1689838834824348342, -3.130898952484131, , , 
1689838835010562454, , 460684128, 112273476, 467137
1689838836259354975, -3.144763231277466, , , 
1689838836446441301, , 460684129, 112273490, 467039
1689838837695605650, -3.1433022022247314, , , 
1689838837871968235, , 460684133, 112273507, 466899
1689838839131242201, -3.1617980003356934, , , 
1689838839307973839, , 460684136, 112273519, 466790
1689838840560389104, -3.1742379665374756, , , 
1689838840749411880, , 460684139, 112273533, 466691
1689838841992002711, -3.160991907119751, , , 
1689838842179570802, , 460684141, 112273541, 466640
1689838843429880240, -3.1540606021881104, , , 
1689838843608447550, , 460684146, 112273557, 466572
1689838844860881098, -3.177694320678711, , , 
1689838845037491187, , 460684145, 112273560, 466489
1689838846298079941, -3.217566967010498, , , 
1689838846474387908, , 460684149, 112273568, 466420
1689838847732468484, -3.2248473167419434, , , 
1689838847908280325, , 460684151, 112273577, 466296
1689838849156503916, -3.252898931503296, , , 
1689838849343409595, , 460684157, 112273596, 466183
1689838850592051522, -3.263183355331421, , , 
1689838850768627143, , 460684162, 112273613, 466028
1689838852028873738, -3.3114163875579834, , , 
1689838852204774022, , 460684168, 112273631, 465860
1689838853454127886, -3.3427326679229736, , , 
1689838853636411388, , 460684168, 112273662, 465393
1689838854902165067, -3.36875581741333, , , 
1689838855070024329, , 460684171, 112273670, 465383
1689838856331660876, -3.3884975910186768, , , 
1689838856500103506, , 460684175, 112273688, 465279
1689838857761311074, -3.4438517093658447, , , 
1689838857939871586, , 460684180, 112273709, 465189
1689838859193659478, -3.501953601837158, , , 
1689838859372684456, , 460684179, 112273724, 465064
1689838860623431375, -3.5514988899230957, , , 
1689838860814067674, , 460684174, 112273706, 465227
1689838862054649333, -3.60827374458313, , , 
1689838862244168487, , 460684168, 112273680, 465388
1689838863500057812, -3.6587440967559814, , , 
1689838863671680187, , 460684160, 112273653, 465440
1689838864921892744, -3.688504934310913, , , 
1689838865111355080, , 460684158, 112273659, 465289
1689838866365020556, -3.720552682876587, , , 
1689838866532033458, , 460684152, 112273631, 465406
1689838867789716830, -3.7549965381622314, , , 
1689838867966124620, , 460684146, 112273608, 465495
1689838869218428401, -3.805572509765625, , , 
1689838869404701740, , 460684139, 112273588, 465503
1689838870652242105, -3.833787441253662, , , 
1689838870839724675, , 460684134, 112273571, 465525
1689838872089553830, -3.862809181213379, , , 
1689838872265326284, , 460684130, 112273558, 465474
1689838873524549611, -3.887272357940674, , , 
1689838873713448959, , 460684125, 112273545, 465374
1689838874961193788, -3.924867630004883, , , 
1689838875137019161, , 460684120, 112273527, 465324
1689838876388827146, -3.9638185501098633, , , 
1689838876568674153, , 460684118, 112273525, 465294
1689838877819717178, -3.996730327606201, , , 
1689838878009089121, , 460684119, 112273550, 465048
1689838879246632832, -4.049151420593262, , , 
1689838879435796919, , 460684121, 112273573, 464873
1689838880697603197, -4.094527244567871, , , 
1689838880866584801, , 460684122, 112273593, 464736
1689838882117059710, -4.126574516296387, , , 
1689838882305715226, , 460684127, 112273607, 464650
1689838883551628846, -4.1596879959106445, , , 
1689838883733398037, , 460684128, 112273627, 464419
1689838884982098970, -4.208822250366211, , , 
1689838885171500297, , 460684131, 112273639, 464286
1689838886420968302, -4.265361309051514, , , 
1689838886598234578, , 460684135, 112273648, 464258
1689838887846456595, -4.315063953399658, , , 
1689838888034248658, , 460684138, 112273663, 464119
1689838889285736359, -4.348999977111816, , , 
1689838889473278537, , 460684142, 112273645, 464368
1689838890720403795, -4.37397575378418, , , 
1689838890896997442, , 460684147, 112273659, 464565
1689838892159033766, -4.399368762969971, , , 
1689838892324750183, , 460684138, 112273691, 464652
1689838893589863654, -4.414553642272949, , , 
1689838893758192691, , 460684138, 112273697, 464803
1689838895016235113, -4.424156665802002, , , 
1689838895191726617, , 460684151, 112273731, 465122
1689838896446822173, -4.432663440704346, , , 
1689838896632781185, , 460684150, 112273731, 465148
1689838897884051466, -4.454387664794922, , , 
1689838898059795256, , 460684147, 112273731, 465072
1689838899317866047, -4.466653823852539, , , 
1689838899493288651, , 460684146, 112273733, 465102
1689838900750638645, -4.488251209259033, , , 
1689838900925914433, , 460684149, 112273741, 465204
1689838902183711819, -4.5132670402526855, , , 
1689838902359008598, , 460684152, 112273750, 465267
1689838903616130602, -4.532512664794922, , , 
1689838903805043427, , 460684151, 112273766, 465277
1689838905051481640, -4.556555271148682, , , 
1689838905226933000, , 460684155, 112273803, 465408
1689838906486919513, -4.573062419891357, , , 
1689838906663109703, , 460684145, 112273812, 465423
1689838907920910467, -4.5879998207092285, , , 
1689838908087088188, , 460684131, 112273823, 465445
1689838909342454047, -4.623889923095703, , , 
1689838909530331446, , 460684124, 112273853, 465463
1689838910777915654, -4.6687541007995605, , , 
1689838910965587488, , 460684116, 112273854, 465455
1689838912215693184, -4.681662082672119, , , 
1689838912391362565, , 460684110, 112273850, 465432
1689838913649339825, -4.689480781555176, , , 
1689838913828149673, , 460684107, 112273856, 465374
1689838915087180085, -4.703643798828125, , , 
1689838915252269621, , 460684119, 112273834, 466118
1689838916516883708, -4.719564437866211, , , 
1689838916704690805, , 460684110, 112273815, 466240
1689838917943380992, -4.714371204376221, , , 
1689838918129680225, , 460684102, 112273788, 466388
1689838919379752015, -4.726799488067627, , , 
1689838919566469048, , 460684095, 112273765, 466437
1689838920814552009, -4.741981506347656, , , 
1689838920991102618, , 460684091, 112273745, 466494
1689838922249307953, -4.749301910400391, , , 
1689838922425258481, , 460684084, 112273723, 466547
1689838923674742455, -4.762292861938477, , , 
1689838923863669365, , 460684082, 112273708, 466577
1689838925110250219, -4.77907657623291, , , 
1689838925296258689, , 460684076, 112273689, 466716
1689838926539925849, -4.831105709075928, , , 
1689838926728085913, , 460684070, 112273668, 466843
1689838927975183122, -4.84577751159668, , , 
1689838928152838597, , 460684064, 112273649, 466964
1689838929411176945, -4.846350193023682, , , 
1689838929895834232, , 460684077, 112273667, 467498
1689838930845168345, -4.858598709106445, , , 
1689838931020866857, , 460684082, 112273673, 467595
1689838932280243678, -4.8771467208862305, , , 
1689838932455783551, , 460684083, 112273681, 467517
1689838933712069652, -4.880002021789551, , , 
1689838933888465799, , 460684084, 112273688, 467442
1689838935138362647, -4.881276607513428, , , 
1689838935324212121, , 460684084, 112273694, 467408
1689838936574184235, -4.886674404144287, , , 
1689838936761964322, , 460684084, 112273697, 467366
1689838938010116194, -4.899604320526123, , , 
1689838938186444119, , 460684084, 112273699, 467375
1689838939447016360, -4.907865047454834, , , 
1689838939622558271, , 460684088, 112273703, 467326
1689838940880157287, -4.91370153427124, , , 
1689838941056414435, , 460684088, 112273706, 467268
1689838942314888431, -4.909186840057373, , , 
1689838942490653983, , 460684090, 112273710, 467238
1689838943748879818, -4.905315399169922, , , 
1689838943925202695, , 460684094, 112273722, 467191
1689838945173368307, -4.888890266418457, , , 
1689838945348872828, , 460684098, 112273739, 467102
1689838946609673073, -4.88645601272583, , , 
1689838946786471561, , 460684100, 112273744, 466983
1689838948043027477, -4.879924774169922, , , 
1689838948218939539, , 460684109, 112273749, 466820
1689838949469567175, -4.887566566467285, , , 
1689838949653625368, , 460684118, 112273748, 466784
1689838950910208487, -4.888117790222168, , , 
1689838951096623997, , 460684116, 112273751, 466610
1689838952335443299, -4.872814178466797, , , 
1689838952521909903, , 460684118, 112273754, 466503
1689838953779697580, -4.869019985198975, , , 
1689838953956068068, , 460684121, 112273758, 466404
1689838955208631399, -4.874392986297607, , , 
1689838955395177898, , 460684123, 112273762, 466290
1689838956646773613, -4.894950866699219, , , 
1689838956825076745, , 460684127, 112273767, 466139
1689838958080070373, -4.896644592285156, , , 
1689838958248170884, , 460684133, 112273774, 465961
1689838959508523453, -4.926641464233398, , , 
1689838959684940714, , 460684153, 112273788, 465835
1689838960944667687, -4.933382987976074, , , 
1689838961111502409, , 460684162, 112273794, 465826
1689838962376609363, -4.920302867889404, , , 
1689838962553449008, , 460684171, 112273802, 465720
1689838963807048389, -4.924914836883545, , , 
1689838963994351431, , 460684193, 112273825, 465602
1689838965237648773, -4.949376583099365, , , 
1689838965424277412, , 460684221, 112273916, 465155
1689838966667381173, -4.9532060623168945, , , 
1689838966855215813, , 460684237, 112273927, 465081
1689838968110064236, -4.960569858551025, , , 
1689838968287161012, , 460684239, 112273928, 464869
1689838969531537036, -4.964775085449219, , , 
1689838969721517127, , 460684235, 112273944, 464557
1689838970974009966, -4.955158233642578, , , 
1689838971150271042, , 460684234, 112273950, 464452
1689838972406791564, -4.941689968109131, , , 
1689838972584556300, , 460684231, 112273952, 464342
1689838973847841316, -4.950782299041748, , , 
1689838974016298985, , 460684226, 112273965, 464109
1689838975275204477, -4.977170944213867, , , 
1689838975453854411, , 460684215, 112273951, 463981
1689838976714686266, -5.000163555145264, , , 
1689838976884622455, , 460684202, 112273926, 463952
1689838978141267034, -5.0010905265808105, , , 
1689838978319132287, , 460684194, 112273892, 464039
1689838979575487976, -4.990651607513428, , , 
1689838979764998158, , 460684186, 112273859, 464115
1689838980997716859, -4.969063758850098, , , 
1689838981186184693, , 460684159, 112273794, 464229
1689838982440174500, -4.957728862762451, , , 
1689838982617450451, , 460684145, 112273755, 464421
1689838983863542280, -4.968512535095215, , , 
1689838984050818885, , 460684129, 112273711, 464659
1689838985306203798, -4.979750633239746, , , 
1689838985483266980, , 460684120, 112273680, 464870
1689838986728505115, -4.372300148010254, , , 
1689838986915906315, , 460684103, 112273656, 465800
1689838988171032539, -4.13092041015625, , , 
1689838988353974088, , 460684097, 112273581, 466182
1689838989607694001, -4.099365234375, , , 
1689838989787684780, , 460684170, 112273397, 466546
1689838991034575123, -3.9734253883361816, , , 
1689838991221241697, , 460684254, 112273163, 467082
1689838992465982178, -3.7474846839904785, , , 
1689838992653670311, , 460684350, 112272911, 467285
1689838993905420866, -3.8221282958984375, , , 
1689838994082040790, , 460684464, 112272681, 467554
1689838995338913444, -4.004997253417969, , , 
1689838995515214107, , 460684602, 112272478, 467571
1689838996766742757, -4.720580101013184, , , 
1689838996945026799, , 460684696, 112272322, 467015
1689838998201454275, -5.057216167449951, , , 
1689838998389477423, , 460684707, 112272338, 466800
1689838999636002495, -5.114978313446045, , , 
1689838999816165904, , 460684714, 112272334, 466894
1689839001063629350, -5.134710788726807, , , 
1689839001250539375, , 460684736, 112272342, 466575
1689839002504358537, -5.124872207641602, , , 
1689839002681458691, , 460684740, 112272336, 466875
1689839003935632673, -5.114499568939209, , , 
1689839004122303391, , 460684744, 112272331, 467161
1689839005369871605, -5.100886344909668, , , 
1689839005555914516, , 460684757, 112272339, 467440
1689839006800727158, -5.10638427734375, , , 
1689839006987509791, , 460684756, 112272332, 467736
1689839008231436942, -5.1043877601623535, , , 
1689839008418370733, , 460684755, 112272326, 468075
1689839009664628265, -5.116299152374268, , , 
1689839009852876179, , 460684751, 112272317, 468447
1689839011105109546, -5.113735198974609, , , 
1689839011281907023, , 460684746, 112272309, 468705
1689839012529975979, -5.11115837097168, , , 
1689839012718280779, , 460684752, 112272312, 468993
1689839013970314310, -5.105952262878418, , , 
1689839014147192445, , 460684752, 112272310, 469242
1689839015406513022, -5.087671279907227, , , 
1689839015582467989, , 460684751, 112272323, 469129
1689839016830101131, -5.09206485748291, , , 
1689839017022137817, , 460684746, 112272319, 469302
1689839018268480775, -5.074831485748291, , , 
1689839018444880156, , 460684742, 112272321, 469384
1689839019698035730, -5.079643249511719, , , 
1689839019885758969, , 460684737, 112272323, 469496
1689839021131362475, -5.091677665710449, , , 
1689839021318796441, , 460684723, 112272322, 469641
1689839022578296303, -5.102746486663818, , , 
1689839022745020323, , 460684715, 112272320, 469522
1689839023997383956, -5.098866939544678, , , 
1689839024184349173, , 460684710, 112272314, 469664
1689839025427647328, -5.09718132019043, , , 
1689839025626383274, , 460684705, 112272310, 469702
1689839026870473960, -5.073821067810059, , , 
1689839027046911262, , 460684697, 112272306, 469770
1689839028302059409, -5.0340657234191895, , , 
1689839028479530370, , 460684693, 112272301, 469884
1689839029728110090, -4.995308876037598, , , 
1689839029915196432, , 460684696, 112272296, 470013
1689839031162292576, -4.984382629394531, , , 
1689839031350161930, , 460684697, 112272295, 470054
1689839032602510291, -4.977035999298096, , , 
1689839032769887937, , 460684698, 112272288, 470127
1689839034036298086, -4.965710639953613, , , 
1689839034212546610, , 460684699, 112272288, 470196
1689839035468802529, -4.953567028045654, , , 
1689839035647450370, , 460684697, 112272289, 470159
1689839036899156188, -4.946784496307373, , , 
1689839037075748427, , 460684696, 112272291, 470119
1689839038330706615, -4.907517910003662, , , 
1689839038519646059, , 460684699, 112272294, 470213
1689839039777027060, -4.899970054626465, , , 
1689839039942374199, , 460684700, 112272291, 470382
1689839041196403445, -4.872768402099609, , , 
1689839041383924477, , 460684701, 112272294, 470473
1689839042639993646, -4.863289833068848, , , 
1689839042809541079, , 460684698, 112272287, 470570
1689839044065691152, -4.8421549797058105, , , 
1689839044246499891, , 460684698, 112272276, 470881
1689839045496555565, -4.819275379180908, , , 
1689839045679009789, , 460684702, 112272273, 471175
1689839046934863353, -4.800199031829834, , , 
1689839047116068927, , 460684701, 112272268, 471383
1689839048371909598, -4.77194881439209, , , 
1689839048541228614, , 460684706, 112272271, 471504
1689839049797968675, -4.729788303375244, , , 
1689839049978571890, , 460684711, 112272274, 471606
1689839051239957562, -4.712016582489014, , , 
1689839051405625976, , 460684714, 112272284, 471620
1689839052672305762, -4.695108890533447, , , 
1689839052842443142, , 460684718, 112272305, 471624
1689839054107858319, -4.675059795379639, , , 
1689839054277706552, , 460684712, 112272305, 471580
1689839055526108105, -4.663450241088867, , , 
1689839055718724647, , 460684704, 112272308, 471523
1689839056976786558, -4.647383689880371, , , 
1689839057145098752, , 460684697, 112272307, 471562
1689839058401450704, -4.616359233856201, , , 
1689839058581785686, , 460684688, 112272304, 471500
1689839059829095108, -4.378500938415527, , , 
1689839060009174886, , 460684696, 112272331, 471663
1689839061265522771, -4.502324104309082, , , 
1689839061446551563, , 460684722, 112272421, 471209
1689839062690646827, -4.535770893096924, , , 
1689839062880136781, , 460684714, 112272466, 471791
1689839067837386410, nan, , , 
1689839069099867728, -0.07452207803726196, , , 
1689839070369653958, -0.07784689962863922, , , 
1689839071640485993, -0.07773477584123611, , , 
1689839072885690560, -0.0894659161567688, , , 
1689839074151061362, -0.0768778920173645, , , 
1689839074318540681, , 460684615, 112272121, 492908
1689839075472650661, -0.06786419451236725, , , 
1689839075636299629, , 460684583, 112272152, 491027
1689839076795856859, -0.06346052139997482, , , 
1689839076962456710, , 460684532, 112272181, 488712
1689839078147193483, -0.0611090287566185, , , 
1689839078313395443, , 460684530, 112272210, 487515
1689839079482775849, -0.0625808909535408, , , 
1689839079660839457, , 460684520, 112272251, 486454
1689839080838392960, -0.06310734152793884, , , 
1689839081015344678, , 460684526, 112272262, 485707
1689839082189307744, -0.06013251468539238, , , 
1689839082356680593, , 460684520, 112272276, 484708
1689839083532076157, -0.06323207914829254, , , 
1689839083709857533, , 460684515, 112272290, 484103
1689839084884626738, -0.062273018062114716, , , 
1689839085061668309, , 460684515, 112272308, 483565
1689839086236707917, -0.06310222297906876, , , 
1689839086414399394, , 460684518, 112272323, 482988
1689839087598020907, -0.0622197687625885, , , 
1689839087769353902, , 460684527, 112272334, 482539
1689839088936090878, -0.0629388615489006, , , 
1689839089114554839, , 460684533, 112272342, 482212
1689839090292473286, -0.06693318486213684, , , 
1689839090465926236, , 460684542, 112272351, 481833
1689839091879517991, -0.06824835389852524, , , 
1689839091989954319, , 460684553, 112272360, 481682
1689839092994644269, -0.0704675167798996, , , 
1689839093163188981, , 460684563, 112272367, 481498
1689839094338739950, -0.0740865021944046, , , 
1689839094508307413, , 460684572, 112272377, 481285
1689839095686499670, -0.08145330101251602, , , 
1689839095855868762, , 460684579, 112272394, 481000
1689839097041574816, -0.08326192945241928, , , 
1689839097217220246, , 460684588, 112272405, 480807
1689839098389765980, -0.08367522805929184, , , 
1689839098567436061, , 460684600, 112272418, 480672
1689839099743785508, -0.08135119825601578, , , 
1689839099919536552, , 460684609, 112272428, 480562
1689839101088811317, -0.07959412038326263, , , 
1689839101260482670, , 460684615, 112272433, 480508
1689839102443835695, -0.07759283483028412, , , 
1689839102609656152, , 460684620, 112272432, 480589
1689839103791250314, -0.07978548109531403, , , 
1689839103971119918, , 460684625, 112272427, 480704
1689839105136315589, -0.07932646572589874, , , 
1689839105314250552, , 460684629, 112272416, 480934
1689839106995123141, -0.08490373194217682, , , 
1689839107112681958, , 460684630, 112272400, 481201
1689839107845930731, -0.08808091282844543, , , 
1689839108015741645, , 460684628, 112272382, 481515
1689839109191136945, -0.09736539423465729, , , 
1689839109371806997, , 460684626, 112272361, 481892
1689839110546971602, -0.10843386501073837, , , 
1689839110721734670, , 460684626, 112272343, 482194
1689839111901236495, -0.11258550733327866, , , 
1689839112061901666, , 460684623, 112272323, 482555
1689839113324828501, -0.12409096956253052, , , 
1689839113493649216, , 460684620, 112272303, 482945
1689839114756945553, -0.11658766120672226, , , 
1689839114926484222, , 460684619, 112272284, 483311
1689839116190008361, -0.09721586853265762, , , 
1689839116367453123, , 460684620, 112272268, 483510
1689839117624077125, -0.07923799753189087, , , 
1689839117794800573, , 460684621, 112272257, 483735
1689839119048560051, -0.03846191242337227, , , 
1689839119226357021, , 460684621, 112272247, 483933
1689839120489549332, -0.005157786887139082, , , 
1689839120660572386, , 460684622, 112272241, 484158
1689839121918684931, 0.0389082133769989, , , 
1689839122095700976, , 460684622, 112272226, 484346
1689839123356411679, 0.05900304764509201, , , 
1689839123525409971, , 460684621, 112272215, 484541
1689839124784184987, 0.10239500552415848, , , 
1689839124960521934, , 460684618, 112272204, 484755
1689839126215478953, 0.16613684594631195, , , 
1689839126391990220, , 460684615, 112272191, 485016
1689839127654618709, 0.21565279364585876, , , 
1689839127832948939, , 460684609, 112272176, 485272
1689839129081445620, 0.2723270654678345, , , 
1689839129260698776, , 460684604, 112272168, 485456
1689839130515344276, 0.34429261088371277, , , 
1689839130692400123, , 460684598, 112272156, 485670
1689839131957105998, 0.4335150718688965, , , 
1689839132125585911, , 460684592, 112272148, 485910
1689839133377481810, 0.4940870404243469, , , 
1689839133556712036, , 460684585, 112272138, 486205
1689839134820150835, 0.5669286251068115, , , 
1689839134988798190, , 460684584, 112272134, 486308
1689839136249082245, 0.6481805443763733, , , 
1689839136424075853, , 460684581, 112272129, 486406
1689839137688453976, 0.714468240737915, , , 
1689839137858212570, , 460684576, 112272124, 486434
1689839139116503061, 0.8031169176101685, , , 
1689839139293060310, , 460684573, 112272123, 486453
1689839140553668048, 0.8652043342590332, , , 
1689839140723144630, , 460684570, 112272121, 486364
1689839141988246186, 0.9414085745811462, , , 
1689839142154104428, , 460684567, 112272115, 486243
1689839143416101095, 1.005617618560791, , , 
1689839143585011130, , 460684566, 112272107, 486144
1689839144850358264, 1.050540566444397, , , 
1689839145026857037, , 460684566, 112272100, 486126
1689839146281223536, 1.1228344440460205, , , 
1689839146463591621, , 460684567, 112272092, 486217
1689839147725247817, 1.1926215887069702, , , 
1689839147891561977, , 460684564, 112272084, 486228
1689839149144793440, 1.2468947172164917, , , 
1689839149324420930, , 460684560, 112272076, 486337
1689839150577929883, 1.2998603582382202, , , 
1689839150755258353, , 460684562, 112272072, 486359
1689839152014080462, 1.3675481081008911, , , 
1689839152198976491, , 460684562, 112272068, 486420
1689839153451343471, 1.4206082820892334, , , 
1689839153621288211, , 460684559, 112272067, 486388
1689839154879123666, 1.4518529176712036, , , 
1689839155058554291, , 460684557, 112272067, 486264
1689839156312283876, 1.4760500192642212, , , 
1689839156491763884, , 460684555, 112272071, 486064
1689839157754346729, 1.5336860418319702, , , 
1689839157913434651, , 460684557, 112272077, 485944
1689839159177373908, 1.5752331018447876, , , 
1689839159355327201, , 460684557, 112272083, 485728
1689839160618135450, 1.6137155294418335, , , 
1689839160786941769, , 460684556, 112272092, 485455
1689839162049562939, 1.6476547718048096, , , 
1689839162215632870, , 460684557, 112272098, 485300
1689839163477570785, 1.6770823001861572, , , 
1689839163657588586, , 460684558, 112272112, 485003
1689839164912543769, 1.7025164365768433, , , 
1689839165089105912, , 460684563, 112272130, 484562
1689839166344787024, 1.6835956573486328, , , 
1689839166515655984, , 460684566, 112272146, 484144
1689839167783689513, 1.6755766868591309, , , 
1689839167950155944, , 460684569, 112272158, 483678
1689839169213735552, 1.6461668014526367, , , 
1689839169393378298, , 460684572, 112272176, 483151
1689839170646913733, 1.6487467288970947, , , 
1689839170823465739, , 460684575, 112272198, 482617
1689839172079796742, 1.6564027070999146, , , 
1689839172248878401, , 460684579, 112272218, 482016
1689839173513230230, 1.6434587240219116, , , 
1689839173692091147, , 460684579, 112272231, 481469
1689839174949191561, 1.6728841066360474, , , 
1689839175127420814, , 460684578, 112272249, 480772
1689839176381508998, 1.6633886098861694, , , 
1689839176561340269, , 460684580, 112272259, 480224
1689839177811427291, 1.6763542890548706, , , 
1689839177980031848, , 460684587, 112272286, 479711
1689839179245310862, 1.6880247592926025, , , 
1689839179411264459, , 460684584, 112272288, 479438
1689839180685037916, 1.6831568479537964, , , 
1689839180853769490, , 460684577, 112272286, 479181
1689839182112372225, 1.6757267713546753, , , 
1689839182289154255, , 460684569, 112272287, 479063
1689839183540344791, 1.6748952865600586, , , 
1689839183720603657, , 460684557, 112272282, 479015
1689839184974036596, 1.6769355535507202, , , 
1689839185151751017, , 460684544, 112272272, 479066
1689839186404614580, 1.6787004470825195, , , 
1689839186589332898, , 460684533, 112272265, 479112
1689839187843167914, 1.670324444770813, , , 
1689839188020213577, , 460684526, 112272257, 479101
1689839189283113687, 1.6752007007598877, , , 
1689839189452860173, , 460684519, 112272250, 478990
1689839190705782676, 1.6826987266540527, , , 
1689839190881713678, , 460684513, 112272249, 478666
1689839192148584356, 1.6981662511825562, , , 
1689839192317768740, , 460684516, 112272255, 478157
1689839193569906653, 1.710163950920105, , , 
1689839193747524946, , 460684513, 112272252, 477607
1689839195011073058, 1.7091580629348755, , , 
1689839195181159104, , 460684514, 112272252, 477164
1689839196450441287, 1.707020878791809, , , 
1689839196619043028, , 460684517, 112272256, 476544
1689839197869842857, 1.6988518238067627, , , 
1689839198049908211, , 460684517, 112272262, 476001
1689839199314638017, 1.7025049924850464, , , 
1689839199481404366, , 460684517, 112272268, 475501
1689839200743609095, 1.6949474811553955, , , 
1689839200923794649, , 460684518, 112272274, 474991
1689839202177395949, 1.6951831579208374, , , 
1689839202354659507, , 460684519, 112272280, 474637
1689839203608200693, 1.6878807544708252, , , 
1689839203777724168, , 460684519, 112272280, 474490
1689839205041997153, 1.6875829696655273, , , 
1689839205207399409, , 460684518, 112272287, 474348
1689839206484935227, 1.6938846111297607, , , 
1689839206656050319, , 460684519, 112272291, 474259
1689839207905780304, 1.7478084564208984, , , 
1689839208081722485, , 460684516, 112272292, 474096
1689839209345660464, 1.773458480834961, , , 
1689839209515014856, , 460684515, 112272298, 473935
1689839210778473408, 1.7448338270187378, , , 
1689839210944602444, , 460684514, 112272306, 473730
1689839212211235583, 1.7407759428024292, , , 
1689839212380156421, , 460684511, 112272314, 473554
1689839213642765521, 1.7102887630462646, , , 
1689839213820743796, , 460684510, 112272320, 473441
1689839215083793365, 1.6968331336975098, , , 
1689839215252186484, , 460684511, 112272330, 473337
1689839216506489839, 1.7090559005737305, , , 
1689839216685714413, , 460684508, 112272328, 473440
1689839217945020362, 1.718814492225647, , , 
1689839218116530999, , 460684503, 112272320, 473500
1689839219373218893, 1.6896519660949707, , , 
1689839219540505520, , 460684497, 112272310, 473580
1689839220803441016, 1.6041979789733887, , , 
1689839220983183739, , 460684495, 112272305, 473668
1689839222244729628, 1.5081737041473389, , , 
1689839222410866399, , 460684494, 112272302, 473775
1689839223671172919, 1.3770649433135986, , , 
1689839223840248750, , 460684495, 112272305, 474004
1689839225115530511, 1.2586731910705566, , , 
1689839225281026076, , 460684497, 112272311, 474173
1689839226541944112, 1.1236814260482788, , , 
1689839226713148126, , 460684497, 112272313, 474365
1689839227973063622, 0.992547333240509, , , 
1689839228138507780, , 460684499, 112272309, 474506
1689839229412175625, 0.8501455783843994, , , 
1689839229569811599, , 460684497, 112272300, 474743
1689839230843764673, 0.7095981240272522, , , 
1689839231009823585, , 460684496, 112272297, 474861
1689839232268751526, 0.5737513303756714, , , 
1689839232451043132, , 460684499, 112272297, 474923
1689839233704914354, 0.4291897714138031, , , 
1689839233884969628, , 460684503, 112272296, 475027
1689839235139753362, 0.31092339754104614, , , 
1689839235321568657, , 460684505, 112272299, 475092
1689839236565444545, 0.21100430190563202, , , 
1689839236752757863, , 460684509, 112272306, 475111
1689839238013145301, 0.09411997348070145, , , 
1689839238174263112, , 460684511, 112272308, 475192
1689839239437309415, -0.013811726123094559, , , 
1689839239615128106, , 460684511, 112272311, 475268
1689839240867766636, -0.13784290850162506, , , 
1689839241048002863, , 460684512, 112272314, 475347
1689839242312032789, -0.24863217771053314, , , 
1689839242478481279, , 460684520, 112272325, 475349
1689839243740193310, -0.3621293306350708, , , 
1689839243909377729, , 460684525, 112272332, 475423
1689839245162518495, -0.4551315903663635, , , 
1689839245339447799, , 460684530, 112272336, 475433
1689839246602986900, -0.5688821077346802, , , 
1689839246775229296, , 460684536, 112272342, 475378
1689839248040032908, -0.6698209047317505, , , 
1689839248205953948, , 460684543, 112272351, 475194
1689839249473966536, -0.7623529434204102, , , 
1689839249645223356, , 460684550, 112272361, 475025
1689839250907785597, -0.8830117583274841, , , 
1689839251075973425, , 460684553, 112272367, 474870
1689839252334616759, -0.9774925112724304, , , 
1689839252517863815, , 460684563, 112272372, 474587
1689839253778618283, -1.0724252462387085, , , 
